Year	Month	Day	Hour	V(m/s)
2009	10	1	0	4.405
2009	10	1	1	4.405
2009	10	1	2	4.285
2009	10	1	3	3.495
2009	10	1	4	2.51
2009	10	1	5	2.34
2009	10	1	6	1.99
2009	10	1	7	2.99
2009	10	1	8	3.305
2009	10	1	9	3.165
2009	10	1	10	2.23
2009	10	1	11	2.03
2009	10	1	12	2.785
2009	10	1	13	5.04
2009	10	1	14	4.535
2009	10	1	15	2.91
2009	10	1	16	2.73
2009	10	1	17	2.6
2009	10	1	18	2.94
2009	10	1	19	0.915
2009	10	1	20	0.625
2009	10	1	21	1.27
2009	10	1	22	2.425
2009	10	1	23	2.685
2009	10	2	0	1.385
2009	10	2	1	2.005
2009	10	2	2	1.495
2009	10	2	3	2.025
2009	10	2	4	1.075
2009	10	2	5	0.485
2009	10	2	6	1.07
2009	10	2	7	1.405
2009	10	2	8	0.71
2009	10	2	9	0.615
2009	10	2	10	1.16
2009	10	2	11	1.49
2009	10	2	12	1.575
2009	10	2	13	2.155
2009	10	2	14	2.5
2009	10	2	15	1.845
2009	10	2	16	2
2009	10	2	17	1.485
2009	10	2	18	1.055
2009	10	2	19	0.46
2009	10	2	20	0.34
2009	10	2	21	0.14
2009	10	2	22	0.07
2009	10	2	23	0.275
2009	10	3	0	0.435
2009	10	3	1	0.625
2009	10	3	2	0.125
2009	10	3	3	0.655
2009	10	3	4	0.39
2009	10	3	5	0.35
2009	10	3	6	1.275
2009	10	3	7	0.925
2009	10	3	8	0.74
2009	10	3	9	1.745
2009	10	3	10	1.84
2009	10	3	11	2.665
2009	10	3	12	1.62
2009	10	3	13	1.755
2009	10	3	14	2.195
2009	10	3	15	1.46
2009	10	3	16	1.545
2009	10	3	17	1.7
2009	10	3	18	1.1
2009	10	3	19	0.86
2009	10	3	20	1.725
2009	10	3	21	1.53
2009	10	3	22	1.69
2009	10	3	23	2.225
2009	10	4	0	2.68
2009	10	4	1	2.705
2009	10	4	2	2.56
2009	10	4	3	2.995
2009	10	4	4	2.515
2009	10	4	5	2.845
2009	10	4	6	2.865
2009	10	4	7	3.01
2009	10	4	8	2.85
2009	10	4	9	2.915
2009	10	4	10	3.085
2009	10	4	11	2.255
2009	10	4	12	1.985
2009	10	4	13	1.715
2009	10	4	14	1.835
2009	10	4	15	1.6
2009	10	4	16	1.38
2009	10	4	17	1.67
2009	10	4	18	1.585
2009	10	4	19	1.125
2009	10	4	20	0.445
2009	10	4	21	1.275
2009	10	4	22	1.305
2009	10	4	23	0.895
2009	10	5	0	0.885
2009	10	5	1	1.505
2009	10	5	2	2.74
2009	10	5	3	2.115
2009	10	5	4	1.745
2009	10	5	5	2.8
2009	10	5	6	1.97
2009	10	5	7	2.54
2009	10	5	8	2.77
2009	10	5	9	3.825
2009	10	5	10	4
2009	10	5	11	4.215
2009	10	5	12	5.03
2009	10	5	13	3.595
2009	10	5	14	3.35
2009	10	5	15	3.46
2009	10	5	16	3.115
2009	10	5	17	3.43
2009	10	5	18	3.315
2009	10	5	19	2.665
2009	10	5	20	2.99
2009	10	5	21	1.64
2009	10	5	22	1.3
2009	10	5	23	1.01
2009	10	6	0	0.11
2009	10	6	1	0.1
2009	10	6	2	0.08
2009	10	6	3	0.015
2009	10	6	4	0.11
2009	10	6	5	0.03
2009	10	6	6	0.035
2009	10	6	7	0.26
2009	10	6	8	0.35
2009	10	6	9	0.855
2009	10	6	10	0.31
2009	10	6	11	1.125
2009	10	6	12	1.41
2009	10	6	13	1.785
2009	10	6	14	2.085
2009	10	6	15	2.005
2009	10	6	16	1.74
2009	10	6	17	1.71
2009	10	6	18	0.985
2009	10	6	19	0.68
2009	10	6	20	0.43
2009	10	6	21	0.915
2009	10	6	22	1.635
2009	10	6	23	0.215
2009	10	7	0	0.235
2009	10	7	1	0.22
2009	10	7	2	0.27
2009	10	7	3	0.315
2009	10	7	4	0.185
2009	10	7	5	0.18
2009	10	7	6	0.54
2009	10	7	7	0.76
2009	10	7	8	0.8
2009	10	7	9	1.28
2009	10	7	10	1.065
2009	10	7	11	1.355
2009	10	7	12	1.915
2009	10	7	13	2.02
2009	10	7	14	2.425
2009	10	7	15	2.165
2009	10	7	16	2.73
2009	10	7	17	4.39
2009	10	7	18	3.31
2009	10	7	19	0.915
2009	10	7	20	0.45
2009	10	7	21	1.44
2009	10	7	22	1.38
2009	10	7	23	1.005
2009	10	8	0	0.47
2009	10	8	1	0.215
2009	10	8	2	0.31
2009	10	8	3	0.295
2009	10	8	4	0.63
2009	10	8	5	1.045
2009	10	8	6	0.8
2009	10	8	7	0.31
2009	10	8	8	0.87
2009	10	8	9	1.925
2009	10	8	10	2.16
2009	10	8	11	1.875
2009	10	8	12	1.895
2009	10	8	13	2.02
2009	10	8	14	2.385
2009	10	8	15	2.705
2009	10	8	16	2.815
2009	10	8	17	4.22
2009	10	8	18	4.14
2009	10	8	19	2.915
2009	10	8	20	5.155
2009	10	8	21	5.975
2009	10	8	22	7.755
2009	10	8	23	6.57
2009	10	9	0	6.09
2009	10	9	1	3.235
2009	10	9	2	1.8
2009	10	9	3	1.31
2009	10	9	4	1.345
2009	10	9	5	0.88
2009	10	9	6	1.355
2009	10	9	7	1.42
2009	10	9	8	1.55
2009	10	9	9	1.54
2009	10	9	10	2.4
2009	10	9	11	2.765
2009	10	9	12	2.3
2009	10	9	13	2.3
2009	10	9	14	3.82
2009	10	9	15	3.565
2009	10	9	16	4.44
2009	10	9	17	3.43
2009	10	9	18	5.025
2009	10	9	19	5.48
2009	10	9	20	6.49
2009	10	9	21	6.17
2009	10	9	22	5.59
2009	10	9	23	2.135
2009	10	10	0	0.965
2009	10	10	1	1.06
2009	10	10	2	0.99
2009	10	10	3	2.34
2009	10	10	4	1.66
2009	10	10	5	3.155
2009	10	10	6	3.87
2009	10	10	7	4.36
2009	10	10	8	4.545
2009	10	10	9	4.04
2009	10	10	10	4.365
2009	10	10	11	3.765
2009	10	10	12	4.155
2009	10	10	13	4.81
2009	10	10	14	5.375
2009	10	10	15	4.425
2009	10	10	16	4.25
2009	10	10	17	3.465
2009	10	10	18	3.525
2009	10	10	19	1.57
2009	10	10	20	1.185
2009	10	10	21	0.385
2009	10	10	22	0.885
2009	10	10	23	0.88
2009	10	11	0	0.91
2009	10	11	1	1.47
2009	10	11	2	1.09
2009	10	11	3	2.43
2009	10	11	4	3.015
2009	10	11	5	1.82
2009	10	11	6	1.23
2009	10	11	7	1.42
2009	10	11	8	1.98
2009	10	11	9	3.085
2009	10	11	10	3.235
2009	10	11	11	3.31
2009	10	11	12	5.055
2009	10	11	13	3.985
2009	10	11	14	1.935
2009	10	11	15	2.335
2009	10	11	16	1.285
2009	10	11	17	1.185
2009	10	11	18	1.13
2009	10	11	19	1.59
2009	10	11	20	1.165
2009	10	11	21	0.815
2009	10	11	22	1.985
2009	10	11	23	1.48
2009	10	12	0	1.225
2009	10	12	1	1.48
2009	10	12	2	1.75
2009	10	12	3	1.405
2009	10	12	4	1.285
2009	10	12	5	1.06
2009	10	12	6	0.795
2009	10	12	7	0.645
2009	10	12	8	0.74
2009	10	12	9	1.1
2009	10	12	10	1.48
2009	10	12	11	1.78
2009	10	12	12	1.995
2009	10	12	13	3.08
2009	10	12	14	4.175
2009	10	12	15	3.25
2009	10	12	16	2.125
2009	10	12	17	1.175
2009	10	12	18	0.715
2009	10	12	19	1.265
2009	10	12	20	0.81
2009	10	12	21	0.35
2009	10	12	22	0.535
2009	10	12	23	0.525
2009	10	13	0	0.995
2009	10	13	1	1.35
2009	10	13	2	1.415
2009	10	13	3	1.45
2009	10	13	4	0.79
2009	10	13	5	1.2
2009	10	13	6	1.13
2009	10	13	7	0.975
2009	10	13	8	1.105
2009	10	13	9	1.385
2009	10	13	10	1.71
2009	10	13	11	1.63
2009	10	13	12	2.155
2009	10	13	13	1.92
2009	10	13	14	1.465
2009	10	13	15	1.52
2009	10	13	16	1.665
2009	10	13	17	1.465
2009	10	13	18	1.455
2009	10	13	19	1.375
2009	10	13	20	2.1
2009	10	13	21	2.67
2009	10	13	22	2.56
2009	10	13	23	2.16
2009	10	14	0	2.18
2009	10	14	1	1.81
2009	10	14	2	1.41
2009	10	14	3	1.325
2009	10	14	4	1.405
2009	10	14	5	1.37
2009	10	14	6	1.78
2009	10	14	7	2.345
2009	10	14	8	2.075
2009	10	14	9	1.585
2009	10	14	10	1.735
2009	10	14	11	2.965
2009	10	14	12	3.985
2009	10	14	13	2.7
2009	10	14	14	2.53
2009	10	14	15	2.46
2009	10	14	16	2.305
2009	10	14	17	2.75
2009	10	14	18	2.05
2009	10	14	19	1.165
2009	10	14	20	1.69
2009	10	14	21	2.775
2009	10	14	22	3.27
2009	10	14	23	3.94
2009	10	15	0	3.22
2009	10	15	1	3.725
2009	10	15	2	3.16
2009	10	15	3	2.25
2009	10	15	4	3.115
2009	10	15	5	2.6
2009	10	15	6	2.185
2009	10	15	7	0.575
2009	10	15	8	0.56
2009	10	15	9	1.375
2009	10	15	10	0.865
2009	10	15	11	1.165
2009	10	15	12	1.99
2009	10	15	13	3.115
2009	10	15	14	3.25
2009	10	15	15	3.265
2009	10	15	16	3.065
2009	10	15	17	2.1
2009	10	15	18	1.82
2009	10	15	19	1.56
2009	10	15	20	1.015
2009	10	15	21	2.5
2009	10	15	22	1.66
2009	10	15	23	0.365
2009	10	16	0	1.645
2009	10	16	1	0.235
2009	10	16	2	0.44
2009	10	16	3	0.16
2009	10	16	4	0.445
2009	10	16	5	0.88
2009	10	16	6	0.215
2009	10	16	7	0.39
2009	10	16	8	0.085
2009	10	16	9	0.775
2009	10	16	10	1.325
2009	10	16	11	1.87
2009	10	16	12	2.245
2009	10	16	13	1.79
2009	10	16	14	1.46
2009	10	16	15	1.66
2009	10	16	16	1.535
2009	10	16	17	1.53
2009	10	16	18	0.35
2009	10	16	19	0
2009	10	16	20	0.055
2009	10	16	21	0
2009	10	16	22	0.12
2009	10	16	23	0
2009	10	17	0	0
2009	10	17	1	0
2009	10	17	2	0
2009	10	17	3	0.035
2009	10	17	4	0.44
2009	10	17	5	0.99
2009	10	17	6	1.125
2009	10	17	7	0.855
2009	10	17	8	0.13
2009	10	17	9	0.515
2009	10	17	10	0.875
2009	10	17	11	1.32
2009	10	17	12	1.51
2009	10	17	13	1.65
2009	10	17	14	2.205
2009	10	17	15	2.315
2009	10	17	16	2.255
2009	10	17	17	1.865
2009	10	17	18	0.91
2009	10	17	19	0.585
2009	10	17	20	0.655
2009	10	17	21	0.42
2009	10	17	22	0.505
2009	10	17	23	0.525
2009	10	18	0	0.375
2009	10	18	1	0.71
2009	10	18	2	0.935
2009	10	18	3	0.845
2009	10	18	4	0.76
2009	10	18	5	0.66
2009	10	18	6	0.645
2009	10	18	7	0.38
2009	10	18	8	0.26
2009	10	18	9	0.775
2009	10	18	10	1.335
2009	10	18	11	2.385
2009	10	18	12	2.06
2009	10	18	13	2.895
2009	10	18	14	3.035
2009	10	18	15	3.04
2009	10	18	16	2.42
2009	10	18	17	3.325
2009	10	18	18	1.125
2009	10	18	19	0.185
2009	10	18	20	0.16
2009	10	18	21	0.465
2009	10	18	22	0.59
2009	10	18	23	0.995
2009	10	19	0	0.99
2009	10	19	1	1.2
2009	10	19	2	1.525
2009	10	19	3	1.975
2009	10	19	4	2.075
2009	10	19	5	1.725
2009	10	19	6	2.315
2009	10	19	7	3.03
2009	10	19	8	3.925
2009	10	19	9	1.54
2009	10	19	10	1.62
2009	10	19	11	2.605
2009	10	19	12	3.91
2009	10	19	13	4.57
2009	10	19	14	2.84
2009	10	19	15	2.615
2009	10	19	16	4.5
2009	10	19	17	4.44
2009	10	19	18	3.545
2009	10	19	19	2.75
2009	10	19	20	3.175
2009	10	19	21	2.18
2009	10	19	22	0.31
2009	10	19	23	0.155
2009	10	20	0	0.015
2009	10	20	1	0.41
2009	10	20	2	0
2009	10	20	3	0.065
2009	10	20	4	0
2009	10	20	5	0
2009	10	20	6	0.015
2009	10	20	7	0.055
2009	10	20	8	0.035
2009	10	20	9	0.245
2009	10	20	10	0.385
2009	10	20	11	0.43
2009	10	20	12	0.93
2009	10	20	13	1.335
2009	10	20	14	1.11
2009	10	20	15	0.915
2009	10	20	16	1.275
2009	10	20	17	1.57
2009	10	20	18	1.625
2009	10	20	19	1.295
2009	10	20	20	0.815
2009	10	20	21	0.11
2009	10	20	22	0
2009	10	20	23	0
2009	10	21	0	0.21
2009	10	21	1	0.185
2009	10	21	2	0.33
2009	10	21	3	0.58
2009	10	21	4	0.18
2009	10	21	5	0.085
2009	10	21	6	0.155
2009	10	21	7	0.05
2009	10	21	8	0.035
2009	10	21	9	0.77
2009	10	21	10	1.57
2009	10	21	11	1.5
2009	10	21	12	1.5
2009	10	21	13	1.74
2009	10	21	14	1.33
2009	10	21	15	1.165
2009	10	21	16	1.145
2009	10	21	17	1.45
2009	10	21	18	2.48
2009	10	21	19	2.55
2009	10	21	20	1.455
2009	10	21	21	0.51
2009	10	21	22	0.41
2009	10	21	23	1.09
2009	10	22	0	1.555
2009	10	22	1	2.06
2009	10	22	2	2.46
2009	10	22	3	2.21
2009	10	22	4	1.415
2009	10	22	5	0.88
2009	10	22	6	1.13
2009	10	22	7	0.725
2009	10	22	8	1.92
2009	10	22	9	2.95
2009	10	22	10	2.635
2009	10	22	11	2.135
2009	10	22	12	2.89
2009	10	22	13	3.175
2009	10	22	14	3.18
2009	10	22	15	3.55
2009	10	22	16	2.88
2009	10	22	17	3.13
2009	10	22	18	2.78
2009	10	22	19	1.875
2009	10	22	20	1.93
2009	10	22	21	1.52
2009	10	22	22	1.97
2009	10	22	23	1.475
2009	10	23	0	1.345
2009	10	23	1	1.79
2009	10	23	2	0.68
2009	10	23	3	0.87
2009	10	23	4	1.07
2009	10	23	5	0.58
2009	10	23	6	2.66
2009	10	23	7	2.985
2009	10	23	8	4.215
2009	10	23	9	3.475
2009	10	23	10	3.315
2009	10	23	11	2.46
2009	10	23	12	2.84
2009	10	23	13	4.155
2009	10	23	14	3.35
2009	10	23	15	3.525
2009	10	23	16	1.85
2009	10	23	17	1.535
2009	10	23	18	5.08
2009	10	23	19	5.31
2009	10	23	20	4.355
2009	10	23	21	3.555
2009	10	23	22	2.76
2009	10	23	23	2.645
2009	10	24	0	4.03
2009	10	24	1	3.605
2009	10	24	2	1.775
2009	10	24	3	1.68
2009	10	24	4	3.8
2009	10	24	5	4.855
2009	10	24	6	5.13
2009	10	24	7	6.145
2009	10	24	8	6.03
2009	10	24	9	4.115
2009	10	24	10	3.68
2009	10	24	11	3.92
2009	10	24	12	4.12
2009	10	24	13	3.905
2009	10	24	14	3.5
2009	10	24	15	4.28
2009	10	24	16	1.87
2009	10	24	17	2.505
2009	10	24	18	3.43
2009	10	24	19	3.815
2009	10	24	20	3.92
2009	10	24	21	3.585
2009	10	24	22	2.24
2009	10	24	23	1.685
2009	10	25	0	1.925
2009	10	25	1	2.19
2009	10	25	2	1.495
2009	10	25	3	0.675
2009	10	25	4	0.275
2009	10	25	5	1.16
2009	10	25	6	0.74
2009	10	25	7	0.02
2009	10	25	8	0.195
2009	10	25	9	1.12
2009	10	25	10	1.39
2009	10	25	11	1.83
2009	10	25	12	2.48
2009	10	25	13	3.065
2009	10	25	14	2.89
2009	10	25	15	3.1
2009	10	25	16	2.53
2009	10	25	17	2.325
2009	10	25	18	2.85
2009	10	25	19	1.955
2009	10	25	20	2.205
2009	10	25	21	1.045
2009	10	25	22	0.89
2009	10	25	23	0.58
2009	10	26	0	1.22
2009	10	26	1	0.745
2009	10	26	2	1.495
2009	10	26	3	1.76
2009	10	26	4	2.205
2009	10	26	5	2.38
2009	10	26	6	1.24
2009	10	26	7	3.085
2009	10	26	8	3.02
2009	10	26	9	2.835
2009	10	26	10	2.58
2009	10	26	11	2.99
2009	10	26	12	2.075
2009	10	26	13	1.855
2009	10	26	14	1.905
2009	10	26	15	2.245
2009	10	26	16	2.475
2009	10	26	17	3.22
2009	10	26	18	1.455
2009	10	26	19	1.635
2009	10	26	20	1.895
2009	10	26	21	1.43
2009	10	26	22	1.485
2009	10	26	23	1.635
2009	10	27	0	2.05
2009	10	27	1	3.935
2009	10	27	2	3.48
2009	10	27	3	4.465
2009	10	27	4	3.085
2009	10	27	5	4.225
2009	10	27	6	5.545
2009	10	27	7	4
2009	10	27	8	4.48
2009	10	27	9	5.63
2009	10	27	10	4.125
2009	10	27	11	3.645
2009	10	27	12	2.315
2009	10	27	13	2.005
2009	10	27	14	2.96
2009	10	27	15	2.995
2009	10	27	16	2.54
2009	10	27	17	1.935
2009	10	27	18	1.31
2009	10	27	19	0.91
2009	10	27	20	1.165
2009	10	27	21	1.5
2009	10	27	22	1.17
2009	10	27	23	1.135
2009	10	28	0	1.37
2009	10	28	1	1.375
2009	10	28	2	1.285
2009	10	28	3	1.245
2009	10	28	4	1.115
2009	10	28	5	0.95
2009	10	28	6	0.73
2009	10	28	7	1.105
2009	10	28	8	1.285
2009	10	28	9	1.285
2009	10	28	10	1.795
2009	10	28	11	2.315
2009	10	28	12	2.32
2009	10	28	13	1.83
2009	10	28	14	1.895
2009	10	28	15	1.655
2009	10	28	16	1.55
2009	10	28	17	1.365
2009	10	28	18	1.33
2009	10	28	19	1.365
2009	10	28	20	1.33
2009	10	28	21	1.265
2009	10	28	22	0.865
2009	10	28	23	0.685
2009	10	29	0	0.6
2009	10	29	1	0.915
2009	10	29	2	0.28
2009	10	29	3	0.135
2009	10	29	4	0.09
2009	10	29	5	1.075
2009	10	29	6	0.675
2009	10	29	7	0.33
2009	10	29	8	0.25
2009	10	29	9	0.535
2009	10	29	10	1.445
2009	10	29	11	1.965
2009	10	29	12	2.3
2009	10	29	13	2.675
2009	10	29	14	2.805
2009	10	29	15	3.385
2009	10	29	16	3.595
2009	10	29	17	3.15
2009	10	29	18	3.38
2009	10	29	19	4.235
2009	10	29	20	4.23
2009	10	29	21	2.66
2009	10	29	22	3.04
2009	10	29	23	2.65
2009	10	30	0	4.745
2009	10	30	1	4.945
2009	10	30	2	6.17
2009	10	30	3	5.13
2009	10	30	4	5.13
2009	10	30	5	5.71
2009	10	30	6	6.43
2009	10	30	7	6.275
2009	10	30	8	6.21
2009	10	30	9	5.08
2009	10	30	10	4.305
2009	10	30	11	3.52
2009	10	30	12	3.27
2009	10	30	13	2.545
2009	10	30	14	2.64
2009	10	30	15	3.255
2009	10	30	16	2.3
2009	10	30	17	3.35
2009	10	30	18	3.055
2009	10	30	19	2.39
2009	10	30	20	3.425
2009	10	30	21	3.255
2009	10	30	22	2.38
2009	10	30	23	2.945
2009	10	31	0	2.345
2009	10	31	1	2.315
2009	10	31	2	2.015
2009	10	31	3	1.48
2009	10	31	4	1.34
2009	10	31	5	1.415
2009	10	31	6	2.155
2009	10	31	7	1.85
2009	10	31	8	2.53
2009	10	31	9	3.035
2009	10	31	10	2.585
2009	10	31	11	4.005
2009	10	31	12	3.42
2009	10	31	13	2.34
2009	10	31	14	2.495
2009	10	31	15	4.355
2009	10	31	16	3.82
2009	10	31	17	3.14
2009	10	31	18	2.81
2009	10	31	19	3.25
2009	10	31	20	2.4
2009	10	31	21	3.035
2009	10	31	22	3.155
2009	10	31	23	3.875
2009	11	1	0	3.55
2009	11	1	1	2.71
2009	11	1	2	1.76
2009	11	1	3	0.98
2009	11	1	4	1.705
2009	11	1	5	2.88
2009	11	1	6	3.395
2009	11	1	7	3.42
2009	11	1	8	3.7
2009	11	1	9	3.71
2009	11	1	10	3.925
2009	11	1	11	3.685
2009	11	1	12	4.48
2009	11	1	13	6.175
2009	11	1	14	5.37
2009	11	1	15	4.235
2009	11	1	16	3.81
2009	11	1	17	4.1
2009	11	1	18	3.185
2009	11	1	19	3.335
2009	11	1	20	3.55
2009	11	1	21	3.575
2009	11	1	22	3.765
2009	11	1	23	3.85
2009	11	2	0	3.9
2009	11	2	1	3.265
2009	11	2	2	3.59
2009	11	2	3	3.055
2009	11	2	4	2.48
2009	11	2	5	2.04
2009	11	2	6	1.73
2009	11	2	7	2.33
2009	11	2	8	1.09
2009	11	2	9	1.075
2009	11	2	10	0.99
2009	11	2	11	1.605
2009	11	2	12	1.555
2009	11	2	13	1.78
2009	11	2	14	3.935
2009	11	2	15	4.48
2009	11	2	16	4.15
2009	11	2	17	1.945
2009	11	2	18	2.955
2009	11	2	19	0.865
2009	11	2	20	0.64
2009	11	2	21	1.27
2009	11	2	22	1.12
2009	11	2	23	1
2009	11	3	0	1.155
2009	11	3	1	1.105
2009	11	3	2	1.275
2009	11	3	3	1.08
2009	11	3	4	1.065
2009	11	3	5	0.88
2009	11	3	6	0.975
2009	11	3	7	1.19
2009	11	3	8	1.24
2009	11	3	9	1.55
2009	11	3	10	1.8
2009	11	3	11	2.88
2009	11	3	12	2.3
2009	11	3	13	2.295
2009	11	3	14	2.495
2009	11	3	15	3.06
2009	11	3	16	2.29
2009	11	3	17	3.07
2009	11	3	18	2.85
2009	11	3	19	1.365
2009	11	3	20	0.78
2009	11	3	21	1.02
2009	11	3	22	0.88
2009	11	3	23	0.555
2009	11	4	0	0.595
2009	11	4	1	0.415
2009	11	4	2	0.34
2009	11	4	3	0.725
2009	11	4	4	0.775
2009	11	4	5	1.02
2009	11	4	6	0.325
2009	11	4	7	0.64
2009	11	4	8	0.665
2009	11	4	9	0.755
2009	11	4	10	0.91
2009	11	4	11	1.26
2009	11	4	12	1.52
2009	11	4	13	1.735
2009	11	4	14	1.835
2009	11	4	15	1.785
2009	11	4	16	1.69
2009	11	4	17	1.135
2009	11	4	18	0.765
2009	11	4	19	0.785
2009	11	4	20	0.7
2009	11	4	21	1.295
2009	11	4	22	1.45
2009	11	4	23	1.14
2009	11	5	0	1.455
2009	11	5	1	1.59
2009	11	5	2	1.865
2009	11	5	3	2.12
2009	11	5	4	1.745
2009	11	5	5	1.05
2009	11	5	6	0.73
2009	11	5	7	0.565
2009	11	5	8	1.33
2009	11	5	9	1.765
2009	11	5	10	1.935
2009	11	5	11	1.925
2009	11	5	12	2.09
2009	11	5	13	2.3
2009	11	5	14	2.875
2009	11	5	15	2.41
2009	11	5	16	2.215
2009	11	5	17	1.96
2009	11	5	18	1.635
2009	11	5	19	1.485
2009	11	5	20	1.305
2009	11	5	21	1.52
2009	11	5	22	1.935
2009	11	5	23	2.24
2009	11	6	0	1.865
2009	11	6	1	1.795
2009	11	6	2	1.695
2009	11	6	3	2.13
2009	11	6	4	3.065
2009	11	6	5	2.46
2009	11	6	6	3.165
2009	11	6	7	3.92
2009	11	6	8	5.535
2009	11	6	9	5.615
2009	11	6	10	3.585
2009	11	6	11	2.71
2009	11	6	12	2.75
2009	11	6	13	3.565
2009	11	6	14	4.085
2009	11	6	15	4.825
2009	11	6	16	3.845
2009	11	6	17	3.195
2009	11	6	18	2.605
2009	11	6	19	1.71
2009	11	6	20	1.78
2009	11	6	21	1.56
2009	11	6	22	1.3
2009	11	6	23	1.02
2009	11	7	0	1.05
2009	11	7	1	0.93
2009	11	7	2	0.95
2009	11	7	3	0.825
2009	11	7	4	0.875
2009	11	7	5	0.855
2009	11	7	6	0.55
2009	11	7	7	0.515
2009	11	7	8	0.515
2009	11	7	9	0.6
2009	11	7	10	1
2009	11	7	11	1.745
2009	11	7	12	3.53
2009	11	7	13	2.875
2009	11	7	14	3.7
2009	11	7	15	4.48
2009	11	7	16	4.275
2009	11	7	17	3.21
2009	11	7	18	1.695
2009	11	7	19	0.845
2009	11	7	20	0.015
2009	11	7	21	0.28
2009	11	7	22	0.02
2009	11	7	23	0.055
2009	11	8	0	0.61
2009	11	8	1	0.36
2009	11	8	2	0.715
2009	11	8	3	2.395
2009	11	8	4	2.54
2009	11	8	5	2.1
2009	11	8	6	2.37
2009	11	8	7	0.035
2009	11	8	8	0.04
2009	11	8	9	0.155
2009	11	8	10	0.61
2009	11	8	11	1.465
2009	11	8	12	1.975
2009	11	8	13	2.25
2009	11	8	14	2.265
2009	11	8	15	2.485
2009	11	8	16	2.425
2009	11	8	17	1.995
2009	11	8	18	0.525
2009	11	8	19	0.085
2009	11	8	20	0.155
2009	11	8	21	0
2009	11	8	22	0
2009	11	8	23	0.36
2009	11	9	0	0.41
2009	11	9	1	0.775
2009	11	9	2	0.25
2009	11	9	3	0.065
2009	11	9	4	0.125
2009	11	9	5	0.42
2009	11	9	6	0.4
2009	11	9	7	0.165
2009	11	9	8	0.315
2009	11	9	9	0.6
2009	11	9	10	0.84
2009	11	9	11	1.18
2009	11	9	12	1.555
2009	11	9	13	1.88
2009	11	9	14	1.845
2009	11	9	15	1.6
2009	11	9	16	1.345
2009	11	9	17	0.93
2009	11	9	18	0.23
2009	11	9	19	0.905
2009	11	9	20	1.195
2009	11	9	21	0.845
2009	11	9	22	0.665
2009	11	9	23	1.23
2009	11	10	0	1.11
2009	11	10	1	1.115
2009	11	10	2	1.635
2009	11	10	3	0.62
2009	11	10	4	0.72
2009	11	10	5	0.75
2009	11	10	6	0.865
2009	11	10	7	1.98
2009	11	10	8	2.4
2009	11	10	9	1.04
2009	11	10	10	2.42
2009	11	10	11	2
2009	11	10	12	1.825
2009	11	10	13	2.065
2009	11	10	14	1.445
2009	11	10	15	1.45
2009	11	10	16	1.915
2009	11	10	17	1.48
2009	11	10	18	0.375
2009	11	10	19	0.23
2009	11	10	20	0.35
2009	11	10	21	0.115
2009	11	10	22	0.23
2009	11	10	23	1.37
2009	11	11	0	1.725
2009	11	11	1	1.44
2009	11	11	2	0.795
2009	11	11	3	0.855
2009	11	11	4	1.17
2009	11	11	5	1.11
2009	11	11	6	1.015
2009	11	11	7	0.955
2009	11	11	8	1.16
2009	11	11	9	1.155
2009	11	11	10	1.46
2009	11	11	11	1.745
2009	11	11	12	3.59
2009	11	11	13	3.475
2009	11	11	14	3.955
2009	11	11	15	2.985
2009	11	11	16	1.495
2009	11	11	17	2.33
2009	11	11	18	1.745
2009	11	11	19	2.15
2009	11	11	20	2.35
2009	11	11	21	1.395
2009	11	11	22	1.405
2009	11	11	23	1.985
2009	11	12	0	2.255
2009	11	12	1	2.06
2009	11	12	2	2.075
2009	11	12	3	1.755
2009	11	12	4	2.04
2009	11	12	5	2.145
2009	11	12	6	3.555
2009	11	12	7	3.71
2009	11	12	8	2.49
2009	11	12	9	3.345
2009	11	12	10	3.03
2009	11	12	11	3.64
2009	11	12	12	3.105
2009	11	12	13	3.835
2009	11	12	14	2.34
2009	11	12	15	2.14
2009	11	12	16	2.08
2009	11	12	17	2.285
2009	11	12	18	1.75
2009	11	12	19	2.465
2009	11	12	20	2.505
2009	11	12	21	1.97
2009	11	12	22	0.665
2009	11	12	23	0.42
2009	11	13	0	0.63
2009	11	13	1	0.41
2009	11	13	2	0.38
2009	11	13	3	0.39
2009	11	13	4	0.525
2009	11	13	5	0.7
2009	11	13	6	0.795
2009	11	13	7	1.02
2009	11	13	8	0.785
2009	11	13	9	1.48
2009	11	13	10	1.705
2009	11	13	11	1.705
2009	11	13	12	2.765
2009	11	13	13	2.44
2009	11	13	14	2.25
2009	11	13	15	2.205
2009	11	13	16	1.53
2009	11	13	17	2.135
2009	11	13	18	1.415
2009	11	13	19	0.645
2009	11	13	20	0.77
2009	11	13	21	0.72
2009	11	13	22	0.795
2009	11	13	23	0.775
2009	11	14	0	0.185
2009	11	14	1	0.185
2009	11	14	2	0.705
2009	11	14	3	0.83
2009	11	14	4	0.795
2009	11	14	5	1.14
2009	11	14	6	0.88
2009	11	14	7	0.745
2009	11	14	8	0.495
2009	11	14	9	0.805
2009	11	14	10	0.84
2009	11	14	11	1.185
2009	11	14	12	1.51
2009	11	14	13	1.08
2009	11	14	14	0.875
2009	11	14	15	2.075
2009	11	14	16	2.645
2009	11	14	17	2.495
2009	11	14	18	2.615
2009	11	14	19	1.925
2009	11	14	20	1.825
2009	11	14	21	2.065
