Year	Month	Day	Hour	Tamax ( C )
2009	11	14	2	-6.855
2009	11	14	3	-6.855
2009	11	14	4	-6.855
2009	11	14	5	-6.855
2009	11	14	6	-6.855
2009	11	14	7	-6.855
2009	11	14	8	-6.855
2009	11	14	9	-6.855
2009	11	14	10	-6.855
2009	11	14	11	-6.855
2009	11	14	12	-6.855
2009	11	14	13	-6.855
2009	11	14	14	-6.855
2009	11	14	15	-6.855
2009	11	14	16	-6.855
2009	11	14	17	-6.855
2009	11	14	18	-6.855
2009	11	14	19	-6.855
2009	11	14	20	-6.855
2009	11	14	21	-6.855
2009	11	14	22	-6.855
2009	11	14	23	-6.855
2009	11	15	0	-6.735
2009	11	15	1	-6.735
2009	11	15	2	-6.735
2009	11	15	3	-6.735
2009	11	15	4	-6.735
2009	11	15	5	-6.735
2009	11	15	6	-6.735
2009	11	15	7	-6.735
2009	11	15	8	-6.735
2009	11	15	9	-6.735
2009	11	15	10	-6.735
2009	11	15	11	-6.735
2009	11	15	12	-6.735
2009	11	15	13	-6.735
2009	11	15	14	-6.735
2009	11	15	15	-6.735
2009	11	15	16	-6.735
2009	11	15	17	-6.735
2009	11	15	18	-6.735
2009	11	15	19	-6.735
2009	11	15	20	-6.735
2009	11	15	21	-6.735
2009	11	15	22	-6.735
2009	11	15	23	-6.735
2009	11	16	0	0.37
2009	11	16	1	0.37
2009	11	16	2	0.37
2009	11	16	3	0.37
2009	11	16	4	0.37
2009	11	16	5	0.37
2009	11	16	6	0.37
2009	11	16	7	0.37
2009	11	16	8	0.37
2009	11	16	9	0.37
2009	11	16	10	0.37
2009	11	16	11	0.37
2009	11	16	12	0.37
2009	11	16	13	0.37
2009	11	16	14	0.37
2009	11	16	15	0.37
2009	11	16	16	0.37
2009	11	16	17	0.37
2009	11	16	18	0.37
2009	11	16	19	0.37
2009	11	16	20	0.37
2009	11	16	21	0.37
2009	11	16	22	0.37
2009	11	16	23	0.37
2009	11	17	0	7.885
2009	11	17	1	7.885
2009	11	17	2	7.885
2009	11	17	3	7.885
2009	11	17	4	7.885
2009	11	17	5	7.885
2009	11	17	6	7.885
2009	11	17	7	7.885
2009	11	17	8	7.885
2009	11	17	9	7.885
2009	11	17	10	7.885
2009	11	17	11	7.885
2009	11	17	12	7.885
2009	11	17	13	7.885
2009	11	17	14	7.885
2009	11	17	15	7.885
2009	11	17	16	7.885
2009	11	17	17	7.885
2009	11	17	18	7.885
2009	11	17	19	7.885
2009	11	17	20	7.885
2009	11	17	21	7.885
2009	11	17	22	7.885
2009	11	17	23	7.885
2009	11	18	0	4.54
2009	11	18	1	4.54
2009	11	18	2	4.54
2009	11	18	3	4.54
2009	11	18	4	4.54
2009	11	18	5	4.54
2009	11	18	6	4.54
2009	11	18	7	4.54
2009	11	18	8	4.54
2009	11	18	9	4.54
2009	11	18	10	4.54
2009	11	18	11	4.54
2009	11	18	12	4.54
2009	11	18	13	4.54
2009	11	18	14	4.54
2009	11	18	15	4.54
2009	11	18	16	4.54
2009	11	18	17	4.54
2009	11	18	18	4.54
2009	11	18	19	4.54
2009	11	18	20	4.54
2009	11	18	21	4.54
2009	11	18	22	4.54
2009	11	18	23	4.54
2009	11	19	0	1.56
2009	11	19	1	1.56
2009	11	19	2	1.56
2009	11	19	3	1.56
2009	11	19	4	1.56
2009	11	19	5	1.56
2009	11	19	6	1.56
2009	11	19	7	1.56
2009	11	19	8	1.56
2009	11	19	9	1.56
2009	11	19	10	1.56
2009	11	19	11	1.56
2009	11	19	12	1.56
2009	11	19	13	1.56
2009	11	19	14	1.56
2009	11	19	15	1.56
2009	11	19	16	1.56
2009	11	19	17	1.56
2009	11	19	18	1.56
2009	11	19	19	1.56
2009	11	19	20	1.56
2009	11	19	21	1.56
2009	11	19	22	1.56
2009	11	19	23	1.56
2009	11	20	0	4.85
2009	11	20	1	4.85
2009	11	20	2	4.85
2009	11	20	3	4.85
2009	11	20	4	4.85
2009	11	20	5	4.85
2009	11	20	6	4.85
2009	11	20	7	4.85
2009	11	20	8	4.85
2009	11	20	9	4.85
2009	11	20	10	4.85
2009	11	20	11	4.85
2009	11	20	12	4.85
2009	11	20	13	4.85
2009	11	20	14	4.85
2009	11	20	15	4.85
2009	11	20	16	4.85
2009	11	20	17	4.85
2009	11	20	18	4.85
2009	11	20	19	4.85
2009	11	20	20	4.85
2009	11	20	21	4.85
2009	11	20	22	4.85
2009	11	20	23	4.85
2009	11	21	0	2.105
2009	11	21	1	2.105
2009	11	21	2	2.105
2009	11	21	3	2.105
2009	11	21	4	2.105
2009	11	21	5	2.105
2009	11	21	6	2.105
2009	11	21	7	2.105
2009	11	21	8	2.105
2009	11	21	9	2.105
2009	11	21	10	2.105
2009	11	21	11	2.105
2009	11	21	12	2.105
2009	11	21	13	2.105
2009	11	21	14	2.105
2009	11	21	15	2.105
2009	11	21	16	2.105
2009	11	21	17	2.105
2009	11	21	18	2.105
2009	11	21	19	2.105
2009	11	21	20	2.105
2009	11	21	21	2.105
2009	11	21	22	2.105
2009	11	21	23	2.105
2009	11	22	0	-3.155
2009	11	22	1	-3.155
2009	11	22	2	-3.155
2009	11	22	3	-3.155
2009	11	22	4	-3.155
2009	11	22	5	-3.155
2009	11	22	6	-3.155
2009	11	22	7	-3.155
2009	11	22	8	-3.155
2009	11	22	9	-3.155
2009	11	22	10	-3.155
2009	11	22	11	-3.155
2009	11	22	12	-3.155
2009	11	22	13	-3.155
2009	11	22	14	-3.155
2009	11	22	15	-3.155
2009	11	22	16	-3.155
2009	11	22	17	-3.155
2009	11	22	18	-3.155
2009	11	22	19	-3.155
2009	11	22	20	-3.155
2009	11	22	21	-3.155
2009	11	22	22	-3.155
2009	11	22	23	-3.155
2009	11	23	0	-8.75
2009	11	23	1	-8.75
2009	11	23	2	-8.75
2009	11	23	3	-8.75
2009	11	23	4	-8.75
2009	11	23	5	-8.75
2009	11	23	6	-8.75
2009	11	23	7	-8.75
2009	11	23	8	-8.75
2009	11	23	9	-8.75
2009	11	23	10	-8.75
2009	11	23	11	-8.75
2009	11	23	12	-8.75
2009	11	23	13	-8.75
2009	11	23	14	-8.75
2009	11	23	15	-8.75
2009	11	23	16	-8.75
2009	11	23	17	-8.75
2009	11	23	18	-8.75
2009	11	23	19	-8.75
2009	11	23	20	-8.75
2009	11	23	21	-8.75
2009	11	23	22	-8.75
2009	11	23	23	-8.75
2009	11	24	0	-1.045
2009	11	24	1	-1.045
2009	11	24	2	-1.045
2009	11	24	3	-1.045
2009	11	24	4	-1.045
2009	11	24	5	-1.045
2009	11	24	6	-1.045
2009	11	24	7	-1.045
2009	11	24	8	-1.045
2009	11	24	9	-1.045
2009	11	24	10	-1.045
2009	11	24	11	-1.045
2009	11	24	12	-1.045
2009	11	24	13	-1.045
2009	11	24	14	-1.045
2009	11	24	15	-1.045
2009	11	24	16	-1.045
2009	11	24	17	-1.045
2009	11	24	18	-1.045
2009	11	24	19	-1.045
2009	11	24	20	-1.045
2009	11	24	21	-1.045
2009	11	24	22	-1.045
2009	11	24	23	-1.045
2009	11	25	0	4.08
2009	11	25	1	4.08
2009	11	25	2	4.08
2009	11	25	3	4.08
2009	11	25	4	4.08
2009	11	25	5	4.08
2009	11	25	6	4.08
2009	11	25	7	4.08
2009	11	25	8	4.08
2009	11	25	9	4.08
2009	11	25	10	4.08
2009	11	25	11	4.08
2009	11	25	12	4.08
2009	11	25	13	4.08
2009	11	25	14	4.08
2009	11	25	15	4.08
2009	11	25	16	4.08
2009	11	25	17	4.08
2009	11	25	18	4.08
2009	11	25	19	4.08
2009	11	25	20	4.08
2009	11	25	21	4.08
2009	11	25	22	4.08
2009	11	25	23	4.08
2009	11	26	0	9.225
2009	11	26	1	9.225
2009	11	26	2	9.225
2009	11	26	3	9.225
2009	11	26	4	9.225
2009	11	26	5	9.225
2009	11	26	6	9.225
2009	11	26	7	9.225
2009	11	26	8	9.225
2009	11	26	9	9.225
2009	11	26	10	9.225
2009	11	26	11	9.225
2009	11	26	12	9.225
2009	11	26	13	9.225
2009	11	26	14	9.225
2009	11	26	15	9.225
2009	11	26	16	9.225
2009	11	26	17	9.225
2009	11	26	18	9.225
2009	11	26	19	9.225
2009	11	26	20	9.225
2009	11	26	21	9.225
2009	11	26	22	9.225
2009	11	26	23	9.225
2009	11	27	0	5.015
2009	11	27	1	5.015
2009	11	27	2	5.015
2009	11	27	3	5.015
2009	11	27	4	5.015
2009	11	27	5	5.015
2009	11	27	6	5.015
2009	11	27	7	5.015
2009	11	27	8	5.015
2009	11	27	9	5.015
2009	11	27	10	5.015
2009	11	27	11	5.015
2009	11	27	12	5.015
2009	11	27	13	5.015
2009	11	27	14	5.015
2009	11	27	15	5.015
2009	11	27	16	5.015
2009	11	27	17	5.015
2009	11	27	18	5.015
2009	11	27	19	5.015
2009	11	27	20	5.015
2009	11	27	21	5.015
2009	11	27	22	5.015
2009	11	27	23	5.015
2009	11	28	0	1.5
2009	11	28	1	1.5
2009	11	28	2	1.5
2009	11	28	3	1.5
2009	11	28	4	1.5
2009	11	28	5	1.5
2009	11	28	6	1.5
2009	11	28	7	1.5
2009	11	28	8	1.5
2009	11	28	9	1.5
2009	11	28	10	1.5
2009	11	28	11	1.5
2009	11	28	12	1.5
2009	11	28	13	1.5
2009	11	28	14	1.5
2009	11	28	15	1.5
2009	11	28	16	1.5
2009	11	28	17	1.5
2009	11	28	18	1.5
2009	11	28	19	1.5
2009	11	28	20	1.5
2009	11	28	21	1.5
2009	11	28	22	1.5
2009	11	28	23	1.5
2009	11	29	0	1.4
2009	11	29	1	1.4
2009	11	29	2	1.4
2009	11	29	3	1.4
2009	11	29	4	1.4
2009	11	29	5	1.4
2009	11	29	6	1.4
2009	11	29	7	1.4
2009	11	29	8	1.4
2009	11	29	9	1.4
2009	11	29	10	1.4
2009	11	29	11	1.4
2009	11	29	12	1.4
2009	11	29	13	1.4
2009	11	29	14	1.4
2009	11	29	15	1.4
2009	11	29	16	1.4
2009	11	29	17	1.4
2009	11	29	18	1.4
2009	11	29	19	1.4
2009	11	29	20	1.4
2009	11	29	21	1.4
2009	11	29	22	1.4
2009	11	29	23	1.4
2009	11	30	0	3.505
2009	11	30	1	3.505
2009	11	30	2	3.505
2009	11	30	3	3.505
2009	11	30	4	3.505
2009	11	30	5	3.505
2009	11	30	6	3.505
2009	11	30	7	3.505
2009	11	30	8	3.505
2009	11	30	9	3.505
2009	11	30	10	3.505
2009	11	30	11	3.505
2009	11	30	12	3.505
2009	11	30	13	3.505
2009	11	30	14	3.505
2009	11	30	15	3.505
2009	11	30	16	3.505
2009	11	30	17	3.505
2009	11	30	18	3.505
2009	11	30	19	3.505
2009	11	30	20	3.505
2009	11	30	21	3.505
2009	11	30	22	3.505
2009	11	30	23	3.505
2009	12	1	0	-1.77
2009	12	1	1	-1.77
2009	12	1	2	-1.77
2009	12	1	3	-1.77
2009	12	1	4	-1.77
2009	12	1	5	-1.77
2009	12	1	6	-1.77
2009	12	1	7	-1.77
2009	12	1	8	-1.77
2009	12	1	9	-1.77
2009	12	1	10	-1.77
2009	12	1	11	-1.77
2009	12	1	12	-1.77
2009	12	1	13	-1.77
2009	12	1	14	-1.77
2009	12	1	15	-1.77
2009	12	1	16	-1.77
2009	12	1	17	-1.77
2009	12	1	18	-1.77
2009	12	1	19	-1.77
2009	12	1	20	-1.77
2009	12	1	21	-1.77
2009	12	1	22	-1.77
2009	12	1	23	-1.77
2009	12	2	0	-6.2
2009	12	2	1	-6.2
2009	12	2	2	-6.2
2009	12	2	3	-6.2
2009	12	2	4	-6.2
2009	12	2	5	-6.2
2009	12	2	6	-6.2
2009	12	2	7	-6.2
2009	12	2	8	-6.2
2009	12	2	9	-6.2
2009	12	2	10	-6.2
2009	12	2	11	-6.2
2009	12	2	12	-6.2
2009	12	2	13	-6.2
2009	12	2	14	-6.2
2009	12	2	15	-6.2
2009	12	2	16	-6.2
2009	12	2	17	-6.2
2009	12	2	18	-6.2
2009	12	2	19	-6.2
2009	12	2	20	-6.2
2009	12	2	21	-6.2
2009	12	2	22	-6.2
2009	12	2	23	-6.2
2009	12	3	0	-10.575
2009	12	3	1	-10.575
2009	12	3	2	-10.575
2009	12	3	3	-10.575
2009	12	3	4	-10.575
2009	12	3	5	-10.575
2009	12	3	6	-10.575
2009	12	3	7	-10.575
2009	12	3	8	-10.575
2009	12	3	9	-10.575
2009	12	3	10	-10.575
2009	12	3	11	-10.575
2009	12	3	12	-10.575
2009	12	3	13	-10.575
2009	12	3	14	-10.575
2009	12	3	15	-10.575
2009	12	3	16	-10.575
2009	12	3	17	-10.575
2009	12	3	18	-10.575
2009	12	3	19	-10.575
2009	12	3	20	-10.575
2009	12	3	21	-10.575
2009	12	3	22	-10.575
2009	12	3	23	-10.575
2009	12	4	0	-6.33
2009	12	4	1	-6.33
2009	12	4	2	-6.33
2009	12	4	3	-6.33
2009	12	4	4	-6.33
2009	12	4	5	-6.33
2009	12	4	6	-6.33
2009	12	4	7	-6.33
2009	12	4	8	-6.33
2009	12	4	9	-6.33
2009	12	4	10	-6.33
2009	12	4	11	-6.33
2009	12	4	12	-6.33
2009	12	4	13	-6.33
2009	12	4	14	-6.33
2009	12	4	15	-6.33
2009	12	4	16	-6.33
2009	12	4	17	-6.33
2009	12	4	18	-6.33
2009	12	4	19	-6.33
2009	12	4	20	-6.33
2009	12	4	21	-6.33
2009	12	4	22	-6.33
2009	12	4	23	-6.33
2009	12	5	0	-9.485
2009	12	5	1	-9.485
2009	12	5	2	-9.485
2009	12	5	3	-9.485
2009	12	5	4	-9.485
2009	12	5	5	-9.485
2009	12	5	6	-9.485
2009	12	5	7	-9.485
2009	12	5	8	-9.485
2009	12	5	9	-9.485
2009	12	5	10	-9.485
2009	12	5	11	-9.485
2009	12	5	12	-9.485
2009	12	5	13	-9.485
2009	12	5	14	-9.485
2009	12	5	15	-9.485
2009	12	5	16	-9.485
2009	12	5	17	-9.485
2009	12	5	18	-9.485
2009	12	5	19	-9.485
2009	12	5	20	-9.485
2009	12	5	21	-9.485
2009	12	5	22	-9.485
2009	12	5	23	-9.485
2009	12	6	0	-15.865
2009	12	6	1	-15.865
2009	12	6	2	-15.865
2009	12	6	3	-15.865
2009	12	6	4	-15.865
2009	12	6	5	-15.865
2009	12	6	6	-15.865
2009	12	6	7	-15.865
2009	12	6	8	-15.865
2009	12	6	9	-15.865
2009	12	6	10	-15.865
2009	12	6	11	-15.865
2009	12	6	12	-15.865
2009	12	6	13	-15.865
2009	12	6	14	-15.865
2009	12	6	15	-15.865
2009	12	6	16	-15.865
2009	12	6	17	-15.865
2009	12	6	18	-15.865
2009	12	6	19	-15.865
2009	12	6	20	-15.865
2009	12	6	21	-15.865
2009	12	6	22	-15.865
2009	12	6	23	-15.865
2009	12	7	0	-12.675
2009	12	7	1	-12.675
2009	12	7	2	-12.675
2009	12	7	3	-12.675
2009	12	7	4	-12.675
2009	12	7	5	-12.675
2009	12	7	6	-12.675
2009	12	7	7	-12.675
2009	12	7	8	-12.675
2009	12	7	9	-12.675
2009	12	7	10	-12.675
2009	12	7	11	-12.675
2009	12	7	12	-12.675
2009	12	7	13	-12.675
2009	12	7	14	-12.675
2009	12	7	15	-12.675
2009	12	7	16	-12.675
2009	12	7	17	-12.675
2009	12	7	18	-12.675
2009	12	7	19	-12.675
2009	12	7	20	-12.675
2009	12	7	21	-12.675
2009	12	7	22	-12.675
2009	12	7	23	-12.675
2009	12	8	0	-16.975
2009	12	8	1	-16.975
2009	12	8	2	-16.975
2009	12	8	3	-16.975
2009	12	8	4	-16.975
2009	12	8	5	-16.975
2009	12	8	6	-16.975
2009	12	8	7	-16.975
2009	12	8	8	-16.975
2009	12	8	9	-16.975
2009	12	8	10	-16.975
2009	12	8	11	-16.975
2009	12	8	12	-16.975
2009	12	8	13	-16.975
2009	12	8	14	-16.975
2009	12	8	15	-16.975
2009	12	8	16	-16.975
2009	12	8	17	-16.975
2009	12	8	18	-16.975
2009	12	8	19	-16.975
2009	12	8	20	-16.975
2009	12	8	21	-16.975
2009	12	8	22	-16.975
2009	12	8	23	-16.975
2009	12	9	0	-19.115
2009	12	9	1	-19.115
2009	12	9	2	-19.115
2009	12	9	3	-19.115
2009	12	9	4	-19.115
2009	12	9	5	-19.115
2009	12	9	6	-19.115
2009	12	9	7	-19.115
2009	12	9	8	-19.115
2009	12	9	9	-19.115
2009	12	9	10	-19.115
2009	12	9	11	-19.115
2009	12	9	12	-19.115
2009	12	9	13	-19.115
2009	12	9	14	-19.115
2009	12	9	15	-19.115
2009	12	9	16	-19.115
2009	12	9	17	-19.115
2009	12	9	18	-19.115
2009	12	9	19	-19.115
2009	12	9	20	-19.115
2009	12	9	21	-19.115
2009	12	9	22	-19.115
2009	12	9	23	-19.115
2009	12	10	0	-10.325
2009	12	10	1	-10.325
2009	12	10	2	-10.325
2009	12	10	3	-10.325
2009	12	10	4	-10.325
2009	12	10	5	-10.325
2009	12	10	6	-10.325
2009	12	10	7	-10.325
2009	12	10	8	-10.325
2009	12	10	9	-10.325
2009	12	10	10	-10.325
2009	12	10	11	-10.325
2009	12	10	12	-10.325
2009	12	10	13	-10.325
2009	12	10	14	-10.325
2009	12	10	15	-10.325
2009	12	10	16	-10.325
2009	12	10	17	-10.325
2009	12	10	18	-10.325
2009	12	10	19	-10.325
2009	12	10	20	-10.325
2009	12	10	21	-10.325
2009	12	10	22	-10.325
2009	12	10	23	-10.325
2009	12	11	0	-4.445
2009	12	11	1	-4.445
2009	12	11	2	-4.445
2009	12	11	3	-4.445
2009	12	11	4	-4.445
2009	12	11	5	-4.445
2009	12	11	6	-4.445
2009	12	11	7	-4.445
2009	12	11	8	-4.445
2009	12	11	9	-4.445
2009	12	11	10	-4.445
2009	12	11	11	-4.445
2009	12	11	12	-4.445
2009	12	11	13	-4.445
2009	12	11	14	-4.445
2009	12	11	15	-4.445
2009	12	11	16	-4.445
2009	12	11	17	-4.445
2009	12	11	18	-4.445
2009	12	11	19	-4.445
2009	12	11	20	-4.445
2009	12	11	21	-4.445
2009	12	11	22	-4.445
2009	12	11	23	-4.445
2009	12	12	0	-5.42
2009	12	12	1	-5.42
2009	12	12	2	-5.42
2009	12	12	3	-5.42
2009	12	12	4	-5.42
2009	12	12	5	-5.42
2009	12	12	6	-5.42
2009	12	12	7	-5.42
2009	12	12	8	-5.42
2009	12	12	9	-5.42
2009	12	12	10	-5.42
2009	12	12	11	-5.42
2009	12	12	12	-5.42
2009	12	12	13	-5.42
2009	12	12	14	-5.42
2009	12	12	15	-5.42
2009	12	12	16	-5.42
2009	12	12	17	-5.42
2009	12	12	18	-5.42
2009	12	12	19	-5.42
2009	12	12	20	-5.42
2009	12	12	21	-5.42
2009	12	12	22	-5.42
2009	12	12	23	-5.42
2009	12	13	0	-5.08
2009	12	13	1	-5.08
2009	12	13	2	-5.08
2009	12	13	3	-5.08
2009	12	13	4	-5.08
2009	12	13	5	-5.08
2009	12	13	6	-5.08
2009	12	13	7	-5.08
2009	12	13	8	-5.08
2009	12	13	9	-5.08
2009	12	13	10	-5.08
2009	12	13	11	-5.08
2009	12	13	12	-5.08
2009	12	13	13	-5.08
2009	12	13	14	-5.08
2009	12	13	15	-5.08
2009	12	13	16	-5.08
2009	12	13	17	-5.08
2009	12	13	18	-5.08
2009	12	13	19	-5.08
2009	12	13	20	-5.08
2009	12	13	21	-5.08
2009	12	13	22	-5.08
2009	12	13	23	-5.08
2009	12	14	0	-6.965
2009	12	14	1	-6.965
2009	12	14	2	-6.965
2009	12	14	3	-6.965
2009	12	14	4	-6.965
2009	12	14	5	-6.965
2009	12	14	6	-6.965
2009	12	14	7	-6.965
2009	12	14	8	-6.965
2009	12	14	9	-6.965
2009	12	14	10	-6.965
2009	12	14	11	-6.965
2009	12	14	12	-6.965
2009	12	14	13	-6.965
2009	12	14	14	-6.965
2009	12	14	15	-6.965
2009	12	14	16	-6.965
2009	12	14	17	-6.965
2009	12	14	18	-6.965
2009	12	14	19	-6.965
2009	12	14	20	-6.965
2009	12	14	21	-6.965
2009	12	14	22	-6.965
2009	12	14	23	-6.965
2009	12	15	0	-2.13
2009	12	15	1	-2.13
2009	12	15	2	-2.13
2009	12	15	3	-2.13
2009	12	15	4	-2.13
2009	12	15	5	-2.13
2009	12	15	6	-2.13
2009	12	15	7	-2.13
2009	12	15	8	-2.13
2009	12	15	9	-2.13
2009	12	15	10	-2.13
2009	12	15	11	-2.13
2009	12	15	12	-2.13
2009	12	15	13	-2.13
2009	12	15	14	-2.13
2009	12	15	15	-2.13
2009	12	15	16	-2.13
2009	12	15	17	-2.13
2009	12	15	18	-2.13
2009	12	15	19	-2.13
2009	12	15	20	-2.13
2009	12	15	21	-2.13
2009	12	15	22	-2.13
2009	12	15	23	-2.13
2009	12	16	0	-2.095
2009	12	16	1	-2.095
2009	12	16	2	-2.095
2009	12	16	3	-2.095
2009	12	16	4	-2.095
2009	12	16	5	-2.095
2009	12	16	6	-2.095
2009	12	16	7	-2.095
2009	12	16	8	-2.095
2009	12	16	9	-2.095
2009	12	16	10	-2.095
2009	12	16	11	-2.095
2009	12	16	12	-2.095
2009	12	16	13	-2.095
2009	12	16	14	-2.095
2009	12	16	15	-2.095
2009	12	16	16	-2.095
2009	12	16	17	-2.095
2009	12	16	18	-2.095
2009	12	16	19	-2.095
2009	12	16	20	-2.095
2009	12	16	21	-2.095
2009	12	16	22	-2.095
2009	12	16	23	-2.095
2009	12	17	0	-2.61
2009	12	17	1	-2.61
2009	12	17	2	-2.61
2009	12	17	3	-2.61
2009	12	17	4	-2.61
2009	12	17	5	-2.61
2009	12	17	6	-2.61
2009	12	17	7	-2.61
2009	12	17	8	-2.61
2009	12	17	9	-2.61
2009	12	17	10	-2.61
2009	12	17	11	-2.61
2009	12	17	12	-2.61
2009	12	17	13	-2.61
2009	12	17	14	-2.61
2009	12	17	15	-2.61
2009	12	17	16	-2.61
2009	12	17	17	-2.61
2009	12	17	18	-2.61
2009	12	17	19	-2.61
2009	12	17	20	-2.61
2009	12	17	21	-2.61
2009	12	17	22	-2.61
2009	12	17	23	-2.61
2009	12	18	0	-3.005
2009	12	18	1	-3.005
2009	12	18	2	-3.005
2009	12	18	3	-3.005
2009	12	18	4	-3.005
2009	12	18	5	-3.005
2009	12	18	6	-3.005
2009	12	18	7	-3.005
2009	12	18	8	-3.005
2009	12	18	9	-3.005
2009	12	18	10	-3.005
2009	12	18	11	-3.005
2009	12	18	12	-3.005
2009	12	18	13	-3.005
2009	12	18	14	-3.005
2009	12	18	15	-3.005
2009	12	18	16	-3.005
2009	12	18	17	-3.005
2009	12	18	18	-3.005
2009	12	18	19	-3.005
2009	12	18	20	-3.005
2009	12	18	21	-3.005
2009	12	18	22	-3.005
2009	12	18	23	-3.005
2009	12	19	0	-4.48
2009	12	19	1	-4.48
2009	12	19	2	-4.48
2009	12	19	3	-4.48
2009	12	19	4	-4.48
2009	12	19	5	-4.48
2009	12	19	6	-4.48
2009	12	19	7	-4.48
2009	12	19	8	-4.48
2009	12	19	9	-4.48
2009	12	19	10	-4.48
2009	12	19	11	-4.48
2009	12	19	12	-4.48
2009	12	19	13	-4.48
2009	12	19	14	-4.48
2009	12	19	15	-4.48
2009	12	19	16	-4.48
2009	12	19	17	-4.48
2009	12	19	18	-4.48
2009	12	19	19	-4.48
2009	12	19	20	-4.48
2009	12	19	21	-4.48
2009	12	19	22	-4.48
2009	12	19	23	-4.48
2009	12	20	0	3.175
2009	12	20	1	3.175
